,day,month,year,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,bad_road_infrastructure,car_failure,distraction,driver_mistake,illegal_action,medical,other_involvement
63170,23,7,2020,19,40.822308,-73.93859,0,0,0,0,0,0,0,0,1
63171,21,7,2020,9,40.741135,-73.8986,0,0,0,0,1,0,0,0,0
63172,20,7,2020,8,40.730637,-73.87539,1,0,0,0,1,0,0,0,0
63173,17,7,2020,18,40.68532,-73.98071,1,0,0,0,0,0,1,0,0
63174,3,7,2020,0,40.694557,-73.906555,1,0,0,0,0,1,0,0,0
63175,17,7,2020,0,40.76165,-73.8673,0,0,0,0,0,1,0,0,0
63176,16,6,2020,0,40.669285,-73.84532,0,0,0,0,0,1,0,0,0
63177,27,6,2020,14,40.703163,-73.81662,1,0,0,0,1,0,0,0,0
63178,28,7,2020,4,40.585056,-73.928894,0,0,0,0,1,0,0,0,0
63180,23,6,2020,15,40.782974,-73.91919,0,0,0,0,0,1,0,0,0
63181,1,8,2020,21,40.698463,-73.960205,0,0,0,0,0,1,0,0,0
63182,23,6,2020,12,40.696228,-73.93393,1,0,0,0,1,0,0,0,0
63183,27,7,2020,18,40.78905,-73.92723,0,0,0,0,0,1,0,0,0
63184,21,6,2020,15,40.738194,-73.8492,0,0,0,0,0,1,0,0,0
63185,2,8,2020,0,40.822834,-73.941925,0,0,0,0,0,1,0,0,0
63187,4,8,2020,14,40.847412,-73.93331,0,0,1,0,0,0,0,0,0
63190,9,7,2020,10,40.646606,-74.0863,0,0,0,0,1,0,0,0,0
63191,23,6,2020,19,40.690815,-73.74768,0,0,0,0,1,0,0,0,0
63192,14,7,2020,8,40.77161,-73.99046,0,0,0,0,0,1,0,0,0
63193,26,6,2020,7,40.852215,-73.90761,1,0,0,0,0,1,0,0,0
63194,11,7,2020,21,40.748302,-73.86991,1,0,0,0,0,1,0,0,0
63195,27,6,2020,22,40.69783,-73.93677,1,0,0,0,1,0,0,0,0
63196,26,6,2020,0,40.708447,-73.800224,0,0,0,0,0,1,0,0,0
63197,8,7,2020,9,40.76643,-73.78864,0,0,0,0,0,0,0,0,1
63198,18,6,2020,20,40.885178,-73.85746,0,0,0,0,0,1,0,0,0
63200,31,7,2020,19,40.644672,-73.92573,0,0,0,0,0,1,0,0,0
63202,20,7,2020,9,40.668957,-73.9931,0,0,0,0,0,1,0,0,0
63203,1,8,2020,8,40.819096,-73.914566,0,0,0,0,0,1,0,0,0
63204,30,6,2020,10,40.830563,-73.92727,0,0,0,0,0,0,0,0,1
63205,22,7,2020,15,40.77564,-73.96263,0,0,0,0,1,0,0,0,0
63207,8,7,2020,19,40.655743,-73.85908,1,0,0,0,0,1,0,0,0
63208,17,6,2020,2,40.664303,-73.92388,0,0,0,0,0,1,0,0,0
63209,13,7,2020,21,40.753014,-73.95041,1,0,0,0,0,1,0,0,0
63211,29,7,2020,7,40.66605,-73.93017,0,0,0,0,0,1,0,0,0
63213,2,7,2020,11,40.610508,-74.09576,0,0,0,0,0,1,0,0,0
63214,26,6,2020,20,40.64848,-73.92519,0,0,0,0,1,0,0,0,0
63215,8,8,2020,6,40.86446,-73.91895,3,0,0,0,0,0,1,0,0
63216,26,6,2020,19,40.81847,-73.9414,0,0,0,0,0,0,0,0,1
63217,2,7,2020,8,40.835724,-73.92129,0,0,0,0,0,1,0,0,0
63219,25,7,2020,11,40.660072,-73.93974,2,0,0,0,0,1,0,0,0
63220,21,7,2020,5,40.80047,-73.93145,0,0,0,0,0,0,0,0,1
63221,18,6,2020,12,40.60809,-74.14093,1,0,0,0,1,0,0,0,0
63222,23,6,2020,19,40.754505,-73.87244,1,0,0,0,0,1,0,0,0
63223,1,8,2020,11,40.690308,-73.99881,1,0,0,0,0,0,0,0,1
63225,26,6,2020,23,40.73839,-73.89771,0,0,0,0,1,0,0,0,0
63227,4,8,2020,18,40.71353,-73.79547,0,0,0,0,1,0,0,0,0
63229,17,7,2020,19,40.86993,-73.89868,1,0,0,0,0,0,0,0,1
63230,2,7,2020,17,40.831768,-73.90803,1,0,0,0,0,1,0,0,0
63231,3,8,2020,10,40.69992,-73.76517,2,0,0,0,0,1,0,0,0
63232,23,7,2020,13,40.735203,-73.9917,0,0,0,0,0,1,0,0,0
63233,5,7,2020,17,40.88619,-73.90983,1,0,0,0,0,0,1,0,0
63234,29,6,2020,16,40.676598,-73.93039,0,0,0,0,1,0,0,0,0
63235,19,6,2020,18,40.667046,-73.87322,0,0,0,0,0,1,0,0,0
63239,22,7,2020,17,40.73626,-73.74221,1,0,0,0,0,1,0,0,0
63240,29,7,2020,12,40.787224,-73.95417,0,0,0,0,1,0,0,0,0
63241,30,6,2020,15,40.703934,-73.959854,0,0,0,0,1,0,0,0,0
63242,26,7,2020,22,40.608433,-74.15544,1,0,0,0,1,0,0,0,0
63243,27,7,2020,3,40.745235,-73.937706,0,0,0,0,1,0,0,0,0
63245,16,6,2020,14,40.85241,-73.867775,0,0,0,0,1,0,0,0,0
63247,30,6,2020,14,40.837433,-73.88771,0,0,0,0,0,1,0,0,0
63249,21,6,2020,14,40.760418,-73.97584,3,0,0,0,1,0,0,0,0
63250,1,7,2020,10,40.708485,-74.01518,3,0,0,0,1,0,0,0,0
63251,18,7,2020,5,40.717926,-73.98568,1,0,0,0,0,0,1,0,0
63252,26,7,2020,16,40.85569,-73.881035,0,0,0,0,0,1,0,0,0
63253,16,7,2020,8,40.694744,-73.785675,0,0,0,0,0,1,0,0,0
63255,15,6,2020,12,40.75624,-73.99145,0,0,0,0,0,0,1,0,0
63256,6,8,2020,6,40.846474,-73.861824,0,0,0,0,0,0,0,0,1
63257,29,6,2020,16,40.683296,-73.936966,0,0,0,0,0,1,0,0,0
63258,16,6,2020,17,40.65417,-73.89595,0,0,0,0,0,1,0,0,0
63260,11,7,2020,17,40.646294,-74.019844,1,0,0,0,0,1,0,0,0
63262,1,7,2020,14,40.80537,-73.92083,1,0,0,0,1,0,0,0,0
63263,18,7,2020,7,40.657608,-73.94232,0,0,0,0,0,1,0,0,0
63265,5,7,2020,21,40.690075,-73.91916,0,0,0,0,1,0,0,0,0
63266,23,6,2020,21,40.593,-73.78249,0,0,0,0,0,0,1,0,0
63267,27,6,2020,18,40.617477,-74.02508,0,0,0,0,1,0,0,0,0
63269,5,8,2020,13,40.733536,-73.87035,1,0,0,0,1,0,0,0,0
63270,8,7,2020,18,40.86995,-73.87054,0,0,0,0,0,0,1,0,0
63271,29,7,2020,9,40.70801,-73.95673,0,0,0,0,0,1,0,0,0
63272,2,7,2020,12,40.72998,-73.957634,2,0,0,0,0,0,1,0,0
63273,6,8,2020,0,40.760494,-73.8614,2,0,0,0,1,0,0,0,0
63275,18,7,2020,10,40.828457,-73.913895,0,0,0,0,0,1,0,0,0
63276,21,7,2020,13,40.583508,-73.82188,0,0,0,0,0,1,0,0,0
63278,15,7,2020,22,40.660973,-73.89503,1,0,0,0,0,1,0,0,0
63279,23,7,2020,16,40.672195,-73.902664,4,0,0,0,0,1,0,0,0
63280,17,7,2020,22,40.627094,-73.94161,1,0,0,1,0,0,0,0,0
63281,13,7,2020,0,40.744923,-73.83709,1,0,0,0,1,0,0,0,0
63282,3,7,2020,22,40.823624,-73.92308,0,0,0,0,0,1,0,0,0
63284,16,7,2020,10,40.73772,-73.93352,0,0,0,0,0,1,0,0,0
63286,5,8,2020,19,40.641716,-73.93611,1,0,0,0,1,0,0,0,0
63287,5,8,2020,15,40.693832,-73.909615,1,0,0,0,0,1,0,0,0
63289,30,7,2020,19,40.666405,-73.802635,0,0,0,0,0,1,0,0,0
63290,10,7,2020,12,40.7079,-73.851105,0,0,0,0,0,1,0,0,0
63294,5,8,2020,2,40.7272,-73.74922,0,0,0,1,0,0,0,0,0
63295,9,7,2020,14,40.66578,-73.91942,0,0,0,0,0,1,0,0,0
63296,27,6,2020,17,40.67212,-73.89439,1,0,0,0,0,1,0,0,0
63297,26,6,2020,18,40.716034,-73.80416,1,0,0,0,0,0,1,0,0
63298,22,7,2020,14,40.648815,-73.9093,0,0,0,0,0,1,0,0,0
63299,10,7,2020,16,40.743477,-73.73286,1,0,1,0,0,0,0,0,0
63301,19,7,2020,9,40.78031,-73.98569,0,0,0,0,0,1,0,0,0
63303,20,7,2020,0,40.683777,-73.76975,0,0,0,0,1,0,0,0,0
63305,7,8,2020,21,40.70828,-73.73038,0,0,0,0,1,0,0,0,0
63306,7,7,2020,9,40.78933,-73.849754,0,0,0,0,0,1,0,0,0
63307,16,6,2020,15,40.85458,-73.88424,0,0,0,0,0,1,0,0,0
63311,7,7,2020,18,40.840687,-73.89155,1,0,0,0,0,1,0,0,0
63312,15,7,2020,22,40.678722,-73.952995,3,0,0,0,0,0,0,0,1
63313,29,7,2020,15,40.618492,-74.07557,0,0,0,0,1,0,0,0,0
63314,2,8,2020,16,40.77369,-73.741875,0,0,0,0,0,1,0,0,0
63315,16,7,2020,11,40.58844,-73.949326,0,0,0,0,1,0,0,0,0
63316,18,7,2020,9,40.67785,-73.74549,0,0,0,0,0,1,0,0,0
63317,27,6,2020,10,40.883858,-73.855896,0,0,0,0,0,1,0,0,0
63319,27,7,2020,16,40.65267,-73.93922,1,0,0,0,1,0,0,0,0
63321,10,7,2020,22,40.59942,-74.064095,1,0,1,0,0,0,0,0,0
63322,24,6,2020,14,40.74685,-73.99055,0,0,0,0,1,0,0,0,0
63323,24,7,2020,12,40.696205,-73.96159,0,0,0,0,1,0,0,0,0
63324,27,7,2020,8,40.65313,-73.94161,1,0,0,0,0,1,0,0,0
63325,3,8,2020,14,40.831635,-73.91894,0,0,0,0,0,1,0,0,0
63328,28,7,2020,21,40.72616,-73.90012,1,0,0,0,0,0,0,0,1
63329,21,7,2020,17,40.68327,-73.95016,3,0,0,0,0,1,0,0,0
63332,3,8,2020,14,40.83472,-73.93517,0,0,0,0,0,1,0,0,0
63333,21,6,2020,22,40.663857,-73.90015,0,0,0,0,1,0,0,0,0
63335,23,7,2020,0,40.683235,-73.86108,0,0,0,0,1,0,0,0,0
63337,12,7,2020,14,40.660656,-73.885796,1,0,0,0,0,0,0,0,1
63338,11,7,2020,19,40.643166,-73.9905,1,1,0,0,0,0,1,0,0
63343,12,7,2020,6,40.665062,-73.77844,1,0,0,0,1,0,0,0,0
63345,13,7,2020,17,40.546814,-74.14465,1,0,0,0,1,0,0,0,0
63346,31,7,2020,8,40.74147,-73.82281,0,0,0,0,0,0,0,0,1
63348,29,6,2020,18,40.782787,-73.95741,1,0,0,0,0,1,0,0,0
63352,21,7,2020,22,40.742844,-73.85122,0,0,0,0,0,1,0,0,0
63356,4,8,2020,17,40.65993,-73.891655,0,0,0,0,0,0,0,0,1
63358,8,7,2020,17,40.644985,-74.01769,1,0,0,0,1,0,0,0,0
63359,16,7,2020,18,40.84455,-73.86859,0,0,0,0,1,0,0,0,0
63360,4,8,2020,17,40.81207,-73.93603,1,0,0,0,1,0,0,0,0
63361,29,7,2020,14,40.85638,-73.83799,0,0,0,0,0,0,0,0,1
63363,23,7,2020,22,40.884033,-73.89797,1,0,0,0,0,0,1,0,0
63364,26,7,2020,12,40.67888,-73.93561,1,0,0,0,1,0,0,0,0
63365,1,7,2020,20,40.81914,-73.93719,0,0,0,0,0,0,0,0,1
63366,21,6,2020,22,40.85573,-73.910416,0,0,0,0,1,0,0,0,0
63367,7,7,2020,17,40.83836,-73.92493,1,0,0,0,0,1,0,0,0
63369,7,8,2020,22,40.587868,-74.09318,1,0,0,0,1,0,0,0,0
63371,20,6,2020,16,40.66658,-73.93968,3,0,0,0,0,1,0,0,0
63373,27,7,2020,13,40.79147,-73.97411,1,0,0,0,1,0,0,0,0
63375,2,8,2020,20,40.715702,-73.80929,0,0,0,0,1,0,0,0,0
63376,18,6,2020,17,40.68309,-73.910774,1,0,0,0,0,1,0,0,0
63379,4,7,2020,14,40.701702,-73.84077,1,0,0,0,1,0,0,0,0
63380,19,6,2020,15,40.64703,-73.92019,1,0,0,0,0,0,0,0,1
63382,27,6,2020,18,40.788795,-73.93755,0,0,1,0,0,0,0,0,0
63384,14,7,2020,13,40.69546,-73.85271,1,0,0,0,1,0,0,0,0
63385,30,7,2020,22,40.690647,-73.90805,2,0,0,0,0,1,0,0,0
63388,3,8,2020,17,40.8937,-73.85837,0,0,0,0,0,1,0,0,0
63390,16,7,2020,17,40.72956,-73.87145,0,0,0,0,0,1,0,0,0
63393,28,7,2020,9,40.77506,-73.913864,0,0,0,0,0,1,0,0,0
63397,29,6,2020,23,40.84353,-73.89401,0,0,0,0,0,1,0,0,0
63398,12,7,2020,7,40.583626,-73.98407,0,0,0,0,0,1,0,0,0
63399,6,8,2020,17,40.680054,-73.91944,0,0,0,0,0,1,0,0,0
63405,10,7,2020,19,40.732822,-73.8684,0,0,0,0,0,1,0,0,0
63406,13,7,2020,22,40.827904,-73.91218,0,0,0,0,0,1,0,0,0
63408,5,7,2020,2,40.684765,-73.917564,0,0,0,0,0,1,0,0,0
63409,21,7,2020,1,40.686302,-73.793915,2,0,0,0,0,1,0,0,0
63410,23,6,2020,23,40.842056,-73.89387,0,0,0,0,0,1,0,0,0
63411,20,6,2020,14,40.59547,-74.18856,0,0,0,0,1,0,0,0,0
63412,20,7,2020,15,40.847485,-73.90553,1,0,0,0,1,0,0,0,0
63415,25,6,2020,18,40.788994,-73.94656,0,0,0,0,0,1,0,0,0
63417,25,6,2020,5,40.70244,-73.91163,0,0,0,0,0,1,0,0,0
63418,2,7,2020,15,40.65692,-73.926094,1,0,0,0,1,0,0,0,0
63420,21,6,2020,9,40.83856,-73.94586,0,0,1,0,0,0,0,0,0
63422,30,6,2020,14,40.716557,-73.82869,0,0,0,0,0,1,0,0,0
63424,12,7,2020,16,40.744892,-73.77022,0,0,0,0,0,1,0,0,0
63425,24,7,2020,10,40.811398,-73.90777,0,0,0,0,0,1,0,0,0
63426,24,7,2020,21,40.72773,-73.90674,0,0,0,0,1,0,0,0,0
63427,15,7,2020,5,40.638165,-74.13032,0,0,0,0,1,0,0,0,0
63428,11,7,2020,14,40.791405,-73.93569,0,0,0,0,1,0,0,0,0
63429,2,8,2020,1,40.81636,-73.954094,2,0,0,0,0,0,1,0,0
63430,31,7,2020,23,40.754147,-73.722885,1,0,0,0,0,0,1,0,0
63431,4,7,2020,20,40.680183,-73.7937,0,0,0,0,0,0,1,0,0
63433,4,8,2020,8,40.746033,-73.93441,2,0,0,0,1,0,0,0,0
63434,19,6,2020,21,40.69124,-73.81885,0,0,0,0,0,1,0,0,0
63435,5,7,2020,20,40.670284,-73.89254,0,0,0,0,0,0,0,0,1
63436,2,8,2020,13,40.690907,-73.95542,1,0,0,0,1,0,0,0,0
63437,19,7,2020,20,40.71894,-73.95654,1,0,0,0,0,0,1,0,0
63440,31,7,2020,23,40.861862,-73.91282,0,0,0,0,1,0,0,0,0
63441,26,6,2020,8,40.818348,-73.89413,0,0,0,0,0,1,0,0,0
63442,22,6,2020,15,40.76816,-73.982475,1,0,0,0,1,0,0,0,0
63443,27,6,2020,19,40.882015,-73.8662,0,0,0,0,1,0,0,0,0
63446,6,8,2020,11,40.6622,-73.97887,0,0,0,0,1,0,0,0,0
63447,23,7,2020,20,40.847996,-73.9347,1,0,0,0,0,1,0,0,0
63448,3,8,2020,21,40.65726,-73.90031,0,0,0,0,0,1,0,0,0
63449,18,7,2020,0,40.66496,-73.82226,3,0,0,0,0,0,0,0,1
63450,27,7,2020,12,40.721363,-73.94556,0,0,0,0,1,0,0,0,0
63451,24,6,2020,16,40.70082,-73.957466,1,0,0,0,1,0,0,0,0
63452,27,7,2020,12,40.775246,-73.94763,0,0,0,0,0,1,0,0,0
63453,2,8,2020,2,40.67055,-73.9393,0,0,0,0,0,1,0,0,0
63459,2,8,2020,0,40.70067,-73.94716,0,0,0,0,1,0,0,0,0
63460,3,7,2020,22,40.62571,-73.92956,0,0,0,0,0,1,0,0,0
63461,19,6,2020,0,40.631958,-73.94273,0,0,0,0,1,0,0,0,0
63462,30,6,2020,10,40.622894,-73.96002,0,0,0,0,0,1,0,0,0
63463,26,6,2020,14,40.651676,-74.010635,0,0,0,0,0,1,0,0,0
63464,19,7,2020,0,40.63529,-74.02502,1,0,0,0,1,0,0,0,0
63467,22,6,2020,18,40.826057,-73.89722,0,0,0,0,0,1,0,0,0
63469,4,8,2020,6,40.70107,-73.89116,0,0,0,0,0,1,0,0,0
63470,14,7,2020,16,40.8147,-73.91859,2,0,0,0,1,0,0,0,0
63472,25,7,2020,19,40.80848,-73.94318,0,0,0,0,1,0,0,0,0
63473,3,8,2020,16,40.844524,-73.902725,1,0,0,0,1,0,0,0,0
63475,7,7,2020,0,40.613655,-73.978,1,0,0,0,1,0,0,0,0
63476,24,7,2020,20,40.71537,-73.95823,1,0,0,0,0,1,0,0,0
63478,25,6,2020,17,40.59427,-73.77557,0,0,0,0,1,0,0,0,0
63479,20,7,2020,19,40.70107,-73.90228,0,0,0,0,1,0,0,0,0
63480,17,7,2020,5,40.761173,-73.95789,0,0,0,1,0,0,0,0,0
63482,15,7,2020,13,40.781662,-73.833664,0,0,0,0,0,1,0,0,0
63483,6,7,2020,13,40.625935,-73.917946,1,0,0,0,0,0,0,1,0
63486,4,8,2020,13,40.68251,-73.976326,1,0,0,0,1,0,0,0,0
63488,3,8,2020,13,40.830585,-73.887596,0,0,0,0,1,0,0,0,0
63489,19,6,2020,3,40.852386,-73.90369,0,0,0,0,1,0,0,0,0
63493,8,8,2020,3,40.753426,-73.94891,0,0,0,0,1,0,0,0,0
63494,2,7,2020,11,40.822388,-73.95459,0,0,0,0,0,1,0,0,0
63495,5,7,2020,19,40.86246,-73.89673,1,0,0,0,0,1,0,0,0
63496,30,6,2020,18,40.88202,-73.86368,0,0,0,0,0,1,0,0,0
63497,4,8,2020,14,40.684624,-73.93838,0,0,1,0,0,0,0,0,0
63498,7,7,2020,15,40.784534,-73.9736,1,0,0,0,0,1,0,0,0
63501,28,7,2020,19,40.72657,-73.85265,2,0,0,0,0,1,0,0,0
63504,15,7,2020,16,40.555454,-74.1639,1,0,0,0,0,1,0,0,0
63505,22,7,2020,22,40.685795,-73.911644,0,0,0,0,0,0,1,0,0
63506,5,7,2020,9,40.850494,-73.91546,1,0,0,0,0,0,0,0,1
63507,31,7,2020,6,40.61983,-74.02957,0,0,0,0,0,1,0,0,0
63508,6,7,2020,19,40.602455,-73.99929,0,0,0,0,0,1,0,0,0
63509,14,6,2020,14,40.680313,-73.94332,0,0,0,0,0,1,0,0,0
63513,19,6,2020,23,40.692795,-73.95206,1,0,0,0,1,0,0,0,0
63515,1,7,2020,1,40.686497,-73.9168,2,0,0,0,0,0,1,0,0
63516,5,7,2020,3,40.694557,-73.94325,0,0,0,0,1,0,0,0,0
63518,23,7,2020,8,40.769753,-73.95458,0,0,0,0,0,1,0,0,0
63520,21,7,2020,16,40.832314,-73.93161,0,0,0,0,0,1,0,0,0
63524,16,7,2020,19,40.75341,-73.77846,1,0,0,0,0,1,0,0,0
63525,26,6,2020,16,40.626183,-73.96947,0,0,0,0,1,0,0,0,0
63526,22,7,2020,17,40.643986,-74.01149,1,0,0,0,0,1,0,0,0
63527,26,7,2020,23,40.682243,-73.82222,0,0,0,0,1,0,0,0,0
63528,6,8,2020,22,40.665985,-73.863976,0,0,0,0,0,1,0,0,0
63529,12,7,2020,20,40.88398,-73.8662,0,0,0,0,0,1,0,0,0
63530,17,6,2020,13,40.72145,-73.84399,2,0,0,0,1,0,0,0,0
63531,18,6,2020,21,40.827057,-73.95202,0,0,0,0,0,0,1,0,0
63533,27,6,2020,6,40.80867,-73.92322,0,0,0,0,0,0,1,0,0
63534,23,6,2020,12,40.651863,-73.86536,0,0,0,0,0,1,0,0,0
63535,30,7,2020,13,40.636574,-74.019196,1,0,0,0,0,0,1,0,0
63536,20,6,2020,0,40.665813,-73.833115,1,0,0,0,0,0,0,0,1
63537,2,7,2020,22,40.71071,-73.793045,1,0,0,0,1,0,0,0,0
63538,7,8,2020,1,40.721935,-73.817055,0,0,0,0,1,0,0,0,0
63539,16,6,2020,19,40.665154,-73.82774,0,0,0,0,0,1,0,0,0
63542,27,6,2020,23,40.844883,-73.907295,0,0,0,0,0,0,1,0,0
63543,10,7,2020,18,40.708763,-73.998116,0,0,0,0,0,1,0,0,0
63544,16,7,2020,19,40.583797,-73.94148,0,0,0,0,1,0,0,0,0
63545,29,6,2020,18,40.71614,-73.83357,1,0,0,0,1,0,0,0,0
63547,7,7,2020,16,40.765224,-73.9317,0,0,0,0,0,1,0,0,0
63548,16,7,2020,7,40.696117,-73.970436,0,0,0,0,0,1,0,0,0
63549,28,7,2020,9,40.7375,-73.93385,0,0,0,0,0,1,0,0,0
63551,27,7,2020,13,40.579002,-73.95433,1,0,0,0,1,0,0,0,0
63552,22,7,2020,19,40.631687,-74.02174,0,0,0,0,0,0,1,0,0
63553,25,7,2020,1,40.693573,-73.92275,0,0,1,0,0,0,0,0,0
63554,29,6,2020,4,40.84152,-73.8746,0,0,0,0,0,0,0,0,1
63555,31,7,2020,14,40.737797,-73.8507,0,0,0,0,0,1,0,0,0
63557,7,8,2020,9,40.763958,-73.99399,0,0,0,0,1,0,0,0,0
63558,3,8,2020,13,40.80297,-73.96387,0,0,0,0,0,1,0,0,0
63560,8,8,2020,7,40.815205,-73.947495,0,0,0,0,1,0,0,0,0
63562,7,7,2020,22,40.686207,-73.8644,0,0,0,0,1,0,0,0,0
63563,6,8,2020,8,40.828114,-73.93107,0,0,0,0,0,0,0,0,1
63565,21,7,2020,8,40.895954,-73.87379,1,0,0,1,0,0,0,0,0
63566,12,7,2020,22,40.844593,-73.88167,0,0,0,0,1,0,0,0,0
63567,25,7,2020,14,40.68308,-73.91277,0,0,0,0,0,0,0,0,1
63568,26,6,2020,4,40.824432,-73.873604,0,0,0,0,1,0,0,0,0
63569,29,7,2020,21,40.730297,-73.982254,1,0,0,0,0,0,1,0,0
63570,21,6,2020,19,40.665745,-73.89816,1,0,0,0,0,1,0,0,0
63572,9,7,2020,18,40.586258,-73.94893,0,0,0,0,1,0,0,0,0
63574,21,7,2020,14,40.696033,-73.98453,0,0,0,0,0,1,0,0,0
63576,5,7,2020,7,40.831196,-73.90414,0,0,0,0,1,0,0,0,0
63578,19,6,2020,12,40.733124,-73.72272,1,0,0,0,0,1,0,0,0
63579,10,7,2020,14,40.661385,-73.8841,2,0,0,0,1,0,0,0,0
63580,4,7,2020,7,40.851433,-73.93509,0,0,0,0,0,1,0,0,0
63581,26,7,2020,8,40.712055,-73.96615,1,0,0,0,1,0,0,0,0
63582,6,7,2020,9,40.78888,-73.78358,0,0,0,0,0,1,0,0,0
63583,19,6,2020,7,40.84932,-73.945145,0,0,0,0,0,0,0,0,1
63586,16,7,2020,11,40.814632,-73.9442,0,0,0,0,0,1,0,0,0
63590,24,6,2020,18,40.61913,-73.99019,0,0,0,0,1,0,0,0,0
63591,15,7,2020,15,40.658184,-73.94518,2,0,0,0,0,0,0,0,1
63593,30,6,2020,16,40.761967,-73.91849,0,0,0,0,1,0,0,0,0
63594,8,8,2020,23,40.661835,-73.89311,5,0,0,0,1,0,0,0,0
63598,24,6,2020,18,40.775112,-73.78193,0,0,0,0,0,0,1,0,0
63600,22,7,2020,11,40.660072,-73.93974,1,0,0,0,0,0,0,0,1
63601,18,7,2020,7,40.886467,-73.85107,0,0,0,0,1,0,0,0,0
63602,22,7,2020,20,40.72293,-73.847336,1,0,0,0,0,1,0,0,0
63604,15,6,2020,11,40.68405,-73.97746,0,0,0,0,0,1,0,0,0
63606,7,7,2020,18,40.67989,-73.94034,0,0,0,0,0,0,1,0,0
63607,31,7,2020,11,40.73177,-73.866714,0,0,0,0,0,1,0,0,0
63608,20,6,2020,17,40.633427,-74.03288,0,0,0,0,1,0,0,0,0
63610,30,7,2020,0,40.804623,-73.94984,0,0,0,0,0,1,0,0,0
63611,25,6,2020,12,40.65662,-73.91513,1,0,0,0,0,0,1,0,0
63614,3,7,2020,10,40.74135,-73.981316,0,0,0,0,0,1,0,0,0
63616,27,7,2020,15,40.69174,-73.7904,0,0,0,0,1,0,0,0,0
63617,30,7,2020,9,40.869656,-73.898926,1,0,0,0,0,1,0,0,0
63618,10,7,2020,20,40.64965,-73.96092,1,0,0,0,1,0,0,0,0
63623,30,7,2020,16,40.803085,-73.91646,0,0,0,0,0,1,0,0,0
63625,26,7,2020,21,40.67745,-73.89884,0,0,0,1,0,0,0,0,0
63627,29,6,2020,15,40.79775,-73.940155,2,0,0,0,1,0,0,0,0
63628,9,7,2020,10,40.822033,-73.91182,1,0,0,0,0,0,1,0,0
63630,6,8,2020,17,40.75425,-73.827835,1,0,0,1,0,0,0,0,0
63631,20,6,2020,22,40.639652,-74.07551,2,0,0,0,0,1,0,0,0
63632,16,7,2020,13,40.60567,-74.030945,1,0,0,0,0,1,0,0,0
63633,24,7,2020,0,40.745293,-73.9985,0,0,0,0,0,1,0,0,0
63635,6,7,2020,8,40.604412,-73.97421,0,0,0,0,1,0,0,0,0
63639,29,7,2020,20,40.894054,-73.86248,1,0,0,0,1,0,0,0,0
63641,20,6,2020,15,40.693863,-73.92598,1,0,0,0,0,1,0,0,0
63643,24,7,2020,17,40.765076,-73.98407,0,0,0,0,1,0,0,0,0
63644,19,7,2020,5,40.651974,-73.86542,2,0,0,0,0,0,0,0,1
63645,20,7,2020,6,40.846825,-73.89705,0,0,0,0,0,1,0,0,0
63646,3,8,2020,21,40.70547,-73.95024,0,0,0,0,1,0,0,0,0
63647,4,8,2020,1,40.845467,-73.92813,0,0,0,0,0,1,0,0,0
63648,25,6,2020,18,40.676647,-73.82236,1,0,0,0,0,1,0,0,0
63649,19,6,2020,6,40.57587,-73.96865,0,0,0,0,1,0,0,0,0
63650,10,7,2020,16,40.662674,-73.94562,2,0,0,0,1,0,0,0,0
63651,28,7,2020,16,40.84654,-73.862785,0,0,0,0,0,0,0,0,1
63652,30,6,2020,11,40.700726,-73.94194,0,0,0,0,0,1,0,0,0
63654,24,6,2020,22,40.86268,-73.90905,6,0,0,0,0,1,0,0,0
63656,31,7,2020,18,40.824806,-73.91352,0,0,0,0,0,1,0,0,0
63658,25,7,2020,16,40.687435,-73.92698,3,0,0,0,1,0,0,0,0
63661,26,6,2020,11,40.65011,-73.930214,2,0,0,0,0,1,0,0,0
63662,24,6,2020,10,40.656548,-73.95897,1,0,0,0,1,0,0,0,0
63663,26,7,2020,5,40.773872,-73.98223,1,0,0,0,1,0,0,0,0
63665,2,8,2020,18,40.755833,-73.87596,0,0,0,0,1,0,0,0,0
63667,7,8,2020,16,40.82725,-73.91754,1,0,0,0,0,0,0,1,0
63669,20,7,2020,11,40.819477,-73.92689,1,0,0,0,0,0,1,0,0
63675,5,7,2020,3,40.689735,-73.74729,0,0,0,0,1,0,0,0,0
63677,15,7,2020,19,40.724514,-73.94623,0,0,0,0,0,1,0,0,0
63678,18,6,2020,9,40.73247,-73.86167,3,0,0,0,1,0,0,0,0
63680,9,7,2020,16,40.769863,-73.947914,1,0,0,0,0,0,0,0,1
63681,22,6,2020,13,40.64254,-73.87652,2,0,0,0,0,0,0,0,1
63682,19,6,2020,15,40.760162,-73.889046,1,0,0,0,0,1,0,0,0
63683,8,7,2020,8,40.78257,-73.94522,1,0,0,0,0,1,0,0,0
63684,31,7,2020,16,40.687782,-73.91907,0,0,0,0,0,1,0,0,0
63685,19,7,2020,3,40.846603,-73.789505,0,0,0,0,0,0,1,0,0
63687,30,7,2020,22,40.74668,-73.90072,1,0,0,0,1,0,0,0,0
63688,24,7,2020,21,40.649788,-73.9622,1,0,0,0,1,0,0,0,0
63689,3,7,2020,7,40.71616,-73.744774,0,0,0,0,0,1,0,0,0
63690,29,6,2020,10,40.857838,-73.932045,1,0,0,0,1,0,0,0,0
